,Unnamed: 0,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,HOME,TEAM_PERF,OPP_PERF,TEAM_WINS,TEAM_POINTS,OPPOSITION_POINTS,TEAM_FG,OPP_FG,TEAM_FT,OPP_FT,TEAM_FG3,OPP_FG3,TEAM_AST,OPP_AST,TEAM_REB,OPP_REB,OPP_WINS
582,8490,2011-02-16,21000827,Final,1610612739,1610612747,2010,1610612739,104.0,0.471,0.8640000000000001,0.313,28.0,38.0,1610612747,99.0,0.425,0.87,0.3329999999999999,22.0,48.0,1,0,99.0,104.0,0,99.0,99.0,0.425,0.471,0.87,0.8640000000000001,0.3329999999999999,0.8640000000000001,22.0,28.0,48.0,38.0,1
583,8505,2011-02-14,21000812,Final,1610612766,1610612747,2010,1610612766,109.0,0.512,0.81,0.381,28.0,37.0,1610612747,89.0,0.4379999999999999,0.8,0.158,24.0,42.0,1,0,89.0,109.0,0,89.0,89.0,0.4379999999999999,0.512,0.8,0.81,0.158,0.81,24.0,28.0,42.0,37.0,1
584,8512,2011-02-13,21000805,Final,1610612753,1610612747,2010,1610612753,89.0,0.487,0.8,0.304,19.0,46.0,1610612747,75.0,0.3929999999999999,0.467,0.125,19.0,34.0,1,0,75.0,89.0,0,75.0,75.0,0.3929999999999999,0.487,0.467,0.8,0.125,0.8,19.0,19.0,34.0,46.0,1
585,8534,2011-02-11,21000793,Final,1610612752,1610612747,2010,1610612752,96.0,0.412,0.875,0.25,22.0,44.0,1610612747,113.0,0.536,0.68,0.4,22.0,41.0,0,0,113.0,96.0,1,113.0,113.0,0.536,0.412,0.68,0.875,0.4,0.875,22.0,22.0,41.0,44.0,0
586,8537,2011-02-10,21000783,Final,1610612738,1610612747,2010,1610612738,86.0,0.402,0.789,0.313,25.0,36.0,1610612747,92.0,0.479,0.76,0.3,20.0,47.0,0,0,92.0,86.0,1,92.0,92.0,0.479,0.402,0.76,0.789,0.3,0.789,20.0,25.0,47.0,36.0,0
587,8558,2011-02-07,21000759,Final,1610612763,1610612747,2010,1610612763,84.0,0.3979999999999999,0.8240000000000001,0.4,18.0,45.0,1610612747,93.0,0.4320000000000001,0.6,0.5,22.0,43.0,0,0,93.0,84.0,1,93.0,93.0,0.4320000000000001,0.3979999999999999,0.6,0.8240000000000001,0.5,0.8240000000000001,22.0,18.0,43.0,45.0,0
588,8572,2011-02-05,21000748,Final,1610612740,1610612747,2010,1610612740,95.0,0.494,1.0,0.429,24.0,42.0,1610612747,101.0,0.474,0.852,0.3329999999999999,20.0,37.0,0,0,101.0,95.0,1,101.0,101.0,0.474,0.494,0.852,1.0,0.3329999999999999,1.0,20.0,24.0,37.0,42.0,0
589,8592,2011-02-03,21000732,Final,1610612747,1610612759,2010,1610612747,88.0,0.425,0.818,0.143,24.0,44.0,1610612759,89.0,0.412,0.765,0.375,20.0,38.0,0,1,88.0,89.0,0,88.0,88.0,0.425,0.412,0.818,0.765,0.143,0.765,24.0,20.0,44.0,38.0,1
590,8607,2011-02-01,21000718,Final,1610612747,1610612745,2010,1610612747,114.0,0.484,0.833,0.3,22.0,54.0,1610612745,106.0,0.43,0.909,0.263,28.0,44.0,1,1,114.0,106.0,1,114.0,114.0,0.484,0.43,0.833,0.909,0.3,0.909,22.0,28.0,54.0,44.0,0
591,8616,2011-01-30,21000702,Final,1610612747,1610612738,2010,1610612747,96.0,0.444,0.741,0.444,10.0,30.0,1610612738,109.0,0.603,0.667,0.529,34.0,43.0,0,1,96.0,109.0,0,96.0,96.0,0.444,0.603,0.741,0.667,0.444,0.667,10.0,34.0,30.0,43.0,1
592,8641,2011-01-28,21000692,Final,1610612747,1610612758,2010,1610612747,95.0,0.413,0.846,0.304,20.0,36.0,1610612758,100.0,0.512,0.667,0.364,21.0,42.0,0,1,95.0,100.0,0,95.0,95.0,0.413,0.512,0.846,0.667,0.304,0.667,20.0,21.0,36.0,42.0,1
593,8659,2011-01-25,21000667,Final,1610612747,1610612762,2010,1610612747,120.0,0.62,0.828,0.444,34.0,38.0,1610612762,91.0,0.419,0.765,0.375,29.0,33.0,1,1,120.0,91.0,1,120.0,120.0,0.62,0.419,0.828,0.765,0.444,0.765,34.0,29.0,38.0,33.0,0
594,8692,2011-01-21,21000637,Final,1610612743,1610612747,2010,1610612743,97.0,0.474,0.8,0.3329999999999999,23.0,27.0,1610612747,107.0,0.534,0.643,0.25,24.0,47.0,0,0,107.0,97.0,1,107.0,107.0,0.534,0.474,0.643,0.8,0.25,0.8,24.0,23.0,47.0,27.0,0
595,8705,2011-01-19,21000621,Final,1610612742,1610612747,2010,1610612742,109.0,0.55,0.6920000000000001,0.462,27.0,35.0,1610612747,100.0,0.5429999999999999,0.857,0.375,20.0,35.0,1,0,100.0,109.0,0,100.0,100.0,0.5429999999999999,0.55,0.857,0.6920000000000001,0.375,0.6920000000000001,20.0,27.0,35.0,35.0,1
596,8724,2011-01-17,21000610,Final,1610612747,1610612760,2010,1610612747,101.0,0.5,0.6920000000000001,0.5,24.0,41.0,1610612760,94.0,0.425,0.818,0.091,21.0,40.0,1,1,101.0,94.0,1,101.0,101.0,0.5,0.425,0.6920000000000001,0.818,0.5,0.818,24.0,21.0,41.0,40.0,0
597,8725,2011-01-16,21000596,Final,1610612746,1610612747,2010,1610612746,99.0,0.4370000000000001,0.609,0.429,28.0,50.0,1610612747,92.0,0.413,0.818,0.15,12.0,45.0,1,0,92.0,99.0,0,92.0,92.0,0.413,0.4370000000000001,0.818,0.609,0.15,0.609,12.0,28.0,45.0,50.0,1
598,8746,2011-01-14,21000586,Final,1610612747,1610612751,2010,1610612747,100.0,0.493,0.7140000000000001,0.385,19.0,38.0,1610612751,88.0,0.424,0.647,0.263,22.0,45.0,1,1,100.0,88.0,1,100.0,100.0,0.493,0.424,0.7140000000000001,0.647,0.385,0.647,19.0,22.0,38.0,45.0,0
599,8760,2011-01-12,21000571,Final,1610612744,1610612747,2010,1610612744,110.0,0.506,0.818,0.433,28.0,27.0,1610612747,115.0,0.512,0.897,0.313,26.0,47.0,0,0,115.0,110.0,1,115.0,115.0,0.512,0.506,0.897,0.818,0.313,0.818,26.0,28.0,47.0,27.0,0
600,8767,2011-01-11,21000560,Final,1610612747,1610612739,2010,1610612747,112.0,0.535,0.667,0.5,25.0,53.0,1610612739,57.0,0.299,0.625,0.071,12.0,42.0,1,1,112.0,57.0,1,112.0,112.0,0.535,0.299,0.667,0.625,0.5,0.625,25.0,12.0,53.0,42.0,0
601,8777,2011-01-09,21000550,Final,1610612747,1610612752,2010,1610612747,109.0,0.418,0.8059999999999999,0.471,22.0,61.0,1610612752,87.0,0.36,0.68,0.32,21.0,42.0,1,1,109.0,87.0,1,109.0,109.0,0.418,0.36,0.8059999999999999,0.68,0.471,0.68,22.0,21.0,61.0,42.0,0
602,8796,2011-01-07,21000535,Final,1610612747,1610612740,2010,1610612747,101.0,0.506,0.6920000000000001,0.417,23.0,38.0,1610612740,97.0,0.434,0.885,0.421,19.0,39.0,1,1,101.0,97.0,1,101.0,101.0,0.506,0.434,0.6920000000000001,0.885,0.417,0.885,23.0,19.0,38.0,39.0,0
603,8808,2011-01-05,21000521,Final,1610612756,1610612747,2010,1610612756,95.0,0.486,0.706,0.478,25.0,31.0,1610612747,99.0,0.471,0.65,0.261,20.0,47.0,0,0,99.0,95.0,1,99.0,99.0,0.471,0.486,0.65,0.706,0.261,0.706,20.0,25.0,47.0,31.0,0
604,8816,2011-01-04,21000511,Final,1610612747,1610612765,2010,1610612747,108.0,0.472,0.818,0.353,29.0,41.0,1610612765,83.0,0.444,0.667,0.231,22.0,37.0,1,1,108.0,83.0,1,108.0,108.0,0.472,0.444,0.818,0.667,0.353,0.667,29.0,22.0,41.0,37.0,0
605,8829,2011-01-02,21000498,Final,1610612747,1610612763,2010,1610612747,85.0,0.465,0.722,0.3329999999999999,13.0,37.0,1610612763,104.0,0.456,0.8,0.5,30.0,44.0,0,1,85.0,104.0,0,85.0,85.0,0.465,0.456,0.722,0.8,0.3329999999999999,0.8,13.0,30.0,37.0,44.0,1
606,8845,2010-12-31,21000483,Final,1610612747,1610612755,2010,1610612747,102.0,0.512,0.737,0.286,19.0,45.0,1610612755,98.0,0.47,0.688,0.45,26.0,35.0,1,1,102.0,98.0,1,102.0,102.0,0.512,0.47,0.737,0.688,0.286,0.688,19.0,26.0,45.0,35.0,0
607,8854,2010-12-29,21000467,Final,1610612740,1610612747,2010,1610612740,88.0,0.418,0.818,0.25,18.0,24.0,1610612747,103.0,0.586,0.8,0.294,25.0,44.0,0,0,103.0,88.0,1,103.0,103.0,0.586,0.418,0.8,0.818,0.294,0.818,25.0,18.0,44.0,24.0,0
608,8865,2010-12-28,21000460,Final,1610612759,1610612747,2010,1610612759,97.0,0.425,0.667,0.281,20.0,50.0,1610612747,82.0,0.354,0.727,0.348,15.0,51.0,1,0,82.0,97.0,0,82.0,82.0,0.354,0.425,0.727,0.667,0.348,0.667,15.0,20.0,51.0,50.0,1
609,8886,2010-12-25,21000435,Final,1610612747,1610612748,2010,1610612747,80.0,0.405,0.667,0.316,22.0,43.0,1610612748,96.0,0.4429999999999999,0.85,0.36,25.0,44.0,0,1,80.0,96.0,0,80.0,80.0,0.405,0.4429999999999999,0.667,0.85,0.316,0.85,22.0,25.0,43.0,44.0,1
610,8906,2010-12-21,21000420,Final,1610612747,1610612749,2010,1610612747,79.0,0.455,0.5379999999999999,0.154,17.0,35.0,1610612749,98.0,0.507,0.889,0.5710000000000001,19.0,39.0,0,1,79.0,98.0,0,79.0,79.0,0.455,0.507,0.5379999999999999,0.889,0.154,0.889,17.0,19.0,35.0,39.0,1
611,8918,2010-12-19,21000402,Final,1610612761,1610612747,2010,1610612761,110.0,0.471,0.84,0.318,27.0,35.0,1610612747,120.0,0.519,0.795,0.368,20.0,46.0,0,0,120.0,110.0,1,120.0,120.0,0.519,0.471,0.795,0.84,0.368,0.84,20.0,27.0,46.0,35.0,0
612,8932,2010-12-17,21000383,Final,1610612755,1610612747,2010,1610612755,81.0,0.375,0.857,0.143,22.0,48.0,1610612747,93.0,0.418,0.857,0.2,22.0,47.0,0,0,93.0,81.0,1,93.0,93.0,0.418,0.375,0.857,0.857,0.2,0.857,22.0,22.0,47.0,48.0,0
613,8944,2010-12-15,21000367,Final,1610612754,1610612747,2010,1610612754,94.0,0.469,0.75,0.286,23.0,29.0,1610612747,109.0,0.512,0.708,0.471,25.0,51.0,0,0,109.0,94.0,1,109.0,109.0,0.512,0.469,0.708,0.75,0.471,0.75,25.0,23.0,51.0,29.0,0
614,8957,2010-12-14,21000362,Final,1610612764,1610612747,2010,1610612764,89.0,0.407,0.75,0.158,19.0,46.0,1610612747,103.0,0.4529999999999999,0.725,0.286,23.0,45.0,0,0,103.0,89.0,1,103.0,103.0,0.4529999999999999,0.407,0.725,0.75,0.286,0.75,23.0,19.0,45.0,46.0,0
615,8969,2010-12-12,21000351,Final,1610612751,1610612747,2010,1610612751,92.0,0.4039999999999999,0.8420000000000001,0.2,17.0,45.0,1610612747,99.0,0.415,0.828,0.4379999999999999,20.0,42.0,0,0,99.0,92.0,1,99.0,99.0,0.415,0.4039999999999999,0.828,0.8420000000000001,0.4379999999999999,0.8420000000000001,20.0,17.0,42.0,45.0,0
616,8984,2010-12-10,21000333,Final,1610612741,1610612747,2010,1610612741,88.0,0.413,0.8240000000000001,0.471,19.0,41.0,1610612747,84.0,0.436,0.722,0.231,20.0,40.0,1,0,84.0,88.0,0,84.0,84.0,0.436,0.413,0.722,0.8240000000000001,0.231,0.8240000000000001,20.0,19.0,40.0,41.0,1
617,9005,2010-12-08,21000326,Final,1610612746,1610612747,2010,1610612746,86.0,0.4,0.684,0.391,25.0,52.0,1610612747,87.0,0.425,0.632,0.368,23.0,39.0,0,0,87.0,86.0,1,87.0,87.0,0.425,0.4,0.632,0.684,0.368,0.684,23.0,25.0,39.0,52.0,0
618,9012,2010-12-07,21000315,Final,1610612747,1610612764,2010,1610612747,115.0,0.449,0.8,0.28,26.0,45.0,1610612764,108.0,0.5,0.8079999999999999,0.407,27.0,34.0,1,1,115.0,108.0,1,115.0,115.0,0.449,0.5,0.8,0.8079999999999999,0.28,0.8079999999999999,26.0,27.0,45.0,34.0,0
619,9046,2010-12-03,21000287,Final,1610612747,1610612758,2010,1610612747,113.0,0.5660000000000001,0.727,0.214,27.0,39.0,1610612758,80.0,0.4029999999999999,0.591,0.313,15.0,40.0,1,1,113.0,80.0,1,113.0,113.0,0.5660000000000001,0.4029999999999999,0.727,0.591,0.214,0.591,27.0,15.0,39.0,40.0,0
620,9057,2010-12-01,21000269,Final,1610612745,1610612747,2010,1610612745,109.0,0.506,0.905,0.455,27.0,37.0,1610612747,99.0,0.451,0.87,0.313,20.0,40.0,1,0,99.0,109.0,0,99.0,99.0,0.451,0.506,0.87,0.905,0.313,0.905,20.0,27.0,40.0,37.0,1
621,9065,2010-11-30,21000258,Final,1610612763,1610612747,2010,1610612763,98.0,0.488,0.75,0.667,16.0,29.0,1610612747,96.0,0.436,0.84,0.318,16.0,42.0,1,0,96.0,98.0,0,96.0,96.0,0.436,0.488,0.84,0.75,0.318,0.75,16.0,16.0,42.0,29.0,1
622,9079,2010-11-28,21000249,Final,1610612747,1610612754,2010,1610612747,92.0,0.386,0.81,0.304,21.0,45.0,1610612754,95.0,0.4320000000000001,0.789,0.174,26.0,48.0,0,1,92.0,95.0,0,92.0,92.0,0.386,0.4320000000000001,0.81,0.789,0.304,0.789,21.0,26.0,45.0,48.0,1
623,9097,2010-11-26,21000231,Final,1610612762,1610612747,2010,1610612762,102.0,0.494,0.895,0.412,24.0,42.0,1610612747,96.0,0.418,0.8390000000000001,0.267,14.0,38.0,1,0,96.0,102.0,0,96.0,96.0,0.418,0.494,0.8390000000000001,0.895,0.267,0.895,14.0,24.0,38.0,42.0,1
624,9118,2010-11-23,21000208,Final,1610612747,1610612741,2010,1610612747,98.0,0.395,0.889,0.4,19.0,38.0,1610612741,91.0,0.395,0.731,0.2,20.0,46.0,1,1,98.0,91.0,1,98.0,98.0,0.395,0.395,0.889,0.731,0.4,0.731,19.0,20.0,38.0,46.0,0
625,9130,2010-11-21,21000194,Final,1610612747,1610612744,2010,1610612747,117.0,0.557,0.8,0.409,32.0,46.0,1610612744,89.0,0.352,0.846,0.15,16.0,43.0,1,1,117.0,89.0,1,117.0,117.0,0.557,0.352,0.8,0.846,0.409,0.846,32.0,16.0,46.0,43.0,0
626,9145,2010-11-19,21000176,Final,1610612750,1610612747,2010,1610612750,95.0,0.396,0.81,0.231,20.0,47.0,1610612747,112.0,0.471,0.846,0.526,30.0,46.0,0,0,112.0,95.0,1,112.0,112.0,0.471,0.396,0.846,0.81,0.526,0.81,30.0,20.0,46.0,47.0,0
627,9157,2010-11-17,21000161,Final,1610612765,1610612747,2010,1610612765,90.0,0.3929999999999999,0.762,0.25,18.0,41.0,1610612747,103.0,0.446,0.917,0.4379999999999999,21.0,55.0,0,0,103.0,90.0,1,103.0,103.0,0.446,0.3929999999999999,0.917,0.762,0.4379999999999999,0.762,21.0,18.0,55.0,41.0,0
628,9168,2010-11-16,21000155,Final,1610612749,1610612747,2010,1610612749,107.0,0.461,0.593,0.375,22.0,47.0,1610612747,118.0,0.5379999999999999,0.828,0.625,24.0,40.0,0,0,118.0,107.0,1,118.0,118.0,0.5379999999999999,0.461,0.828,0.593,0.625,0.593,24.0,22.0,40.0,47.0,0
629,9182,2010-11-14,21000143,Final,1610612747,1610612756,2010,1610612747,116.0,0.49,0.765,0.391,30.0,49.0,1610612756,121.0,0.512,0.684,0.55,31.0,32.0,0,1,116.0,121.0,0,116.0,116.0,0.49,0.512,0.765,0.684,0.391,0.684,30.0,31.0,49.0,32.0,1
630,9203,2010-11-11,21000120,Final,1610612743,1610612747,2010,1610612743,118.0,0.489,0.8059999999999999,0.28,25.0,43.0,1610612747,112.0,0.408,0.767,0.31,19.0,50.0,1,0,112.0,118.0,0,112.0,112.0,0.408,0.489,0.767,0.8059999999999999,0.31,0.8059999999999999,19.0,25.0,50.0,43.0,1
631,9220,2010-11-09,21000107,Final,1610612747,1610612750,2010,1610612747,99.0,0.449,0.75,0.3329999999999999,24.0,42.0,1610612750,94.0,0.38,0.8420000000000001,0.381,23.0,54.0,1,1,99.0,94.0,1,99.0,99.0,0.449,0.38,0.75,0.8420000000000001,0.3329999999999999,0.8420000000000001,24.0,23.0,42.0,54.0,0
632,9232,2010-11-07,21000094,Final,1610612747,1610612757,2010,1610612747,121.0,0.5489999999999999,0.867,0.471,33.0,49.0,1610612757,96.0,0.4270000000000001,0.8390000000000001,0.3,21.0,25.0,1,1,121.0,96.0,1,121.0,121.0,0.5489999999999999,0.4270000000000001,0.867,0.8390000000000001,0.471,0.8390000000000001,33.0,21.0,49.0,25.0,0
633,9253,2010-11-05,21000079,Final,1610612747,1610612761,2010,1610612747,108.0,0.481,0.8440000000000001,0.3329999999999999,22.0,31.0,1610612761,103.0,0.471,0.8420000000000001,0.385,22.0,49.0,1,1,108.0,103.0,1,108.0,108.0,0.481,0.471,0.8440000000000001,0.8420000000000001,0.3329999999999999,0.8420000000000001,22.0,22.0,31.0,49.0,0
634,9267,2010-11-03,21000065,Final,1610612758,1610612747,2010,1610612758,100.0,0.44,0.609,0.273,20.0,49.0,1610612747,112.0,0.4639999999999999,0.821,0.524,24.0,43.0,0,0,112.0,100.0,1,112.0,112.0,0.4639999999999999,0.44,0.821,0.609,0.524,0.609,24.0,20.0,43.0,49.0,0
635,9273,2010-11-02,21000053,Final,1610612747,1610612763,2010,1610612747,124.0,0.512,0.8,0.609,22.0,59.0,1610612763,105.0,0.413,0.759,0.5,22.0,36.0,1,1,124.0,105.0,1,124.0,124.0,0.512,0.413,0.8,0.759,0.609,0.759,22.0,22.0,59.0,36.0,0
636,9280,2010-10-31,21000043,Final,1610612747,1610612744,2010,1610612747,107.0,0.4429999999999999,0.767,0.316,25.0,56.0,1610612744,83.0,0.4039999999999999,0.462,0.25,27.0,42.0,1,1,107.0,83.0,1,107.0,107.0,0.4429999999999999,0.4039999999999999,0.767,0.462,0.316,0.462,25.0,27.0,56.0,42.0,0
637,9301,2010-10-29,21000030,Final,1610612756,1610612747,2010,1610612756,106.0,0.473,0.6920000000000001,0.375,21.0,43.0,1610612747,114.0,0.484,0.833,0.444,21.0,46.0,0,0,114.0,106.0,1,114.0,114.0,0.484,0.473,0.833,0.6920000000000001,0.444,0.6920000000000001,21.0,21.0,46.0,43.0,0
638,9319,2010-10-26,21000003,Final,1610612747,1610612745,2010,1610612747,112.0,0.417,0.821,0.429,21.0,44.0,1610612745,110.0,0.418,0.929,0.4,25.0,53.0,1,1,112.0,110.0,1,112.0,112.0,0.417,0.418,0.821,0.929,0.429,0.929,21.0,25.0,44.0,53.0,0
639,9327,2010-10-22,11000113,Final,1610612747,1610612744,2010,1610612747,105.0,0.412,0.8390000000000001,0.321,23.0,35.0,1610612744,102.0,0.474,0.833,0.313,19.0,47.0,1,1,105.0,102.0,1,105.0,105.0,0.412,0.474,0.8390000000000001,0.833,0.321,0.833,23.0,19.0,35.0,47.0,0
640,9333,2010-10-21,11000106,Final,1610612747,1610612744,2010,1610612747,120.0,0.56,0.727,0.588,30.0,37.0,1610612744,99.0,0.436,0.8,0.071,22.0,48.0,1,1,120.0,99.0,1,120.0,120.0,0.56,0.436,0.727,0.8,0.588,0.8,30.0,22.0,37.0,48.0,0
641,9345,2010-10-19,11000095,Final,1610612747,1610612762,2010,1610612747,74.0,0.3329999999999999,0.8,0.286,20.0,37.0,1610612762,82.0,0.397,0.828,0.364,19.0,46.0,0,1,74.0,82.0,0,74.0,74.0,0.3329999999999999,0.397,0.8,0.828,0.286,0.828,20.0,19.0,37.0,46.0,1
642,9357,2010-10-17,11000086,Final,1610612747,1610612762,2010,1610612747,94.0,0.39,0.8240000000000001,0.286,16.0,43.0,1610612762,99.0,0.507,0.867,0.375,20.0,37.0,0,1,94.0,99.0,0,94.0,94.0,0.39,0.507,0.8240000000000001,0.867,0.286,0.867,16.0,20.0,43.0,37.0,1
643,9366,2010-10-16,11000078,Final,1610612747,1610612743,2010,1610612747,102.0,0.5,0.759,0.235,29.0,43.0,1610612743,95.0,0.436,0.778,0.25,25.0,31.0,1,1,102.0,95.0,1,102.0,102.0,0.5,0.436,0.759,0.778,0.235,0.778,29.0,25.0,43.0,31.0,0
644,9382,2010-10-13,11000055,Final,1610612747,1610612758,2010,1610612747,98.0,0.44,0.6,0.429,26.0,47.0,1610612758,95.0,0.392,0.721,0.4,15.0,47.0,1,1,98.0,95.0,1,98.0,98.0,0.44,0.392,0.6,0.721,0.429,0.721,26.0,15.0,47.0,47.0,0
645,9430,2010-10-04,11000003,Final,1610612750,1610612747,2010,1610612750,111.0,0.541,0.7190000000000001,0.667,26.0,37.0,1610612747,92.0,0.4429999999999999,0.545,0.286,26.0,40.0,1,0,92.0,111.0,0,92.0,92.0,0.4429999999999999,0.541,0.545,0.7190000000000001,0.286,0.7190000000000001,26.0,26.0,40.0,37.0,1
646,9431,2010-06-17,40900407,Final,1610612747,1610612738,2009,1610612747,83.0,0.325,0.6759999999999999,0.2,11.0,53.0,1610612738,79.0,0.408,0.882,0.375,18.0,40.0,1,1,83.0,79.0,1,83.0,83.0,0.325,0.408,0.6759999999999999,0.882,0.2,0.882,11.0,18.0,53.0,40.0,0
647,9432,2010-06-15,40900406,Final,1610612747,1610612738,2009,1610612747,89.0,0.418,0.895,0.316,17.0,52.0,1610612738,67.0,0.3329999999999999,0.6,0.217,17.0,39.0,1,1,89.0,67.0,1,89.0,89.0,0.418,0.3329999999999999,0.895,0.6,0.316,0.6,17.0,17.0,52.0,39.0,0
648,9433,2010-06-13,40900405,Final,1610612738,1610612747,2009,1610612738,92.0,0.563,0.6920000000000001,0.25,21.0,35.0,1610612747,86.0,0.397,0.654,0.368,12.0,34.0,1,0,86.0,92.0,0,86.0,86.0,0.397,0.563,0.654,0.6920000000000001,0.368,0.6920000000000001,12.0,21.0,34.0,35.0,1
649,9434,2010-06-10,40900404,Final,1610612738,1610612747,2009,1610612738,96.0,0.446,0.826,0.25,15.0,41.0,1610612747,89.0,0.451,0.818,0.35,13.0,34.0,1,0,89.0,96.0,0,89.0,89.0,0.451,0.446,0.818,0.826,0.35,0.826,13.0,15.0,34.0,41.0,1
650,9435,2010-06-08,40900403,Final,1610612738,1610612747,2009,1610612738,84.0,0.4379999999999999,0.667,0.222,20.0,35.0,1610612747,91.0,0.447,0.875,0.133,13.0,43.0,0,0,91.0,84.0,1,91.0,91.0,0.447,0.4379999999999999,0.875,0.667,0.133,0.667,13.0,20.0,43.0,35.0,0
651,9436,2010-06-06,40900402,Final,1610612747,1610612738,2009,1610612747,94.0,0.408,0.7559999999999999,0.2269999999999999,18.0,39.0,1610612738,103.0,0.429,0.769,0.688,28.0,44.0,0,1,94.0,103.0,0,94.0,94.0,0.408,0.429,0.7559999999999999,0.769,0.2269999999999999,0.769,18.0,28.0,39.0,44.0,1
652,9437,2010-06-03,40900401,Final,1610612747,1610612738,2009,1610612747,102.0,0.487,0.774,0.4,18.0,42.0,1610612738,89.0,0.433,0.833,0.1,19.0,31.0,1,1,102.0,89.0,1,102.0,102.0,0.487,0.433,0.774,0.833,0.4,0.833,18.0,19.0,42.0,31.0,0
653,9438,2010-05-29,40900316,Final,1610612756,1610612747,2009,1610612756,103.0,0.467,0.828,0.346,19.0,31.0,1610612747,111.0,0.47,0.821,0.417,18.0,41.0,0,0,111.0,103.0,1,111.0,111.0,0.47,0.467,0.821,0.828,0.417,0.828,18.0,19.0,41.0,31.0,0
654,9440,2010-05-27,40900315,Final,1610612747,1610612756,2009,1610612747,103.0,0.418,0.87,0.292,28.0,49.0,1610612756,101.0,0.4679999999999999,0.69,0.3329999999999999,19.0,40.0,1,1,103.0,101.0,1,103.0,103.0,0.418,0.4679999999999999,0.87,0.69,0.292,0.69,28.0,19.0,49.0,40.0,0
655,9442,2010-05-25,40900314,Final,1610612756,1610612747,2009,1610612756,115.0,0.488,0.688,0.3670000000000001,23.0,51.0,1610612747,106.0,0.495,0.5379999999999999,0.321,25.0,36.0,1,0,106.0,115.0,0,106.0,106.0,0.495,0.488,0.5379999999999999,0.688,0.321,0.688,25.0,23.0,36.0,51.0,1
656,9444,2010-05-23,40900313,Final,1610612756,1610612747,2009,1610612756,118.0,0.4629999999999999,0.8809999999999999,0.25,19.0,40.0,1610612747,109.0,0.483,0.8,0.281,20.0,41.0,1,0,109.0,118.0,0,109.0,109.0,0.483,0.4629999999999999,0.8,0.8809999999999999,0.281,0.8809999999999999,20.0,19.0,41.0,40.0,1
657,9446,2010-05-19,40900312,Final,1610612747,1610612756,2009,1610612747,124.0,0.5770000000000001,0.735,0.563,32.0,39.0,1610612756,112.0,0.494,0.769,0.417,29.0,34.0,1,1,124.0,112.0,1,124.0,124.0,0.5770000000000001,0.494,0.735,0.769,0.563,0.769,32.0,29.0,39.0,34.0,0
658,9448,2010-05-17,40900311,Final,1610612747,1610612756,2009,1610612747,128.0,0.58,0.818,0.471,26.0,42.0,1610612756,107.0,0.494,0.75,0.2269999999999999,25.0,34.0,1,1,128.0,107.0,1,128.0,128.0,0.58,0.494,0.818,0.75,0.471,0.75,26.0,25.0,42.0,34.0,0
659,9453,2010-05-10,40900234,Final,1610612762,1610612747,2009,1610612762,96.0,0.457,0.667,0.25,16.0,45.0,1610612747,111.0,0.4579999999999999,0.8059999999999999,0.353,14.0,42.0,0,0,111.0,96.0,1,111.0,111.0,0.4579999999999999,0.457,0.8059999999999999,0.667,0.353,0.667,14.0,16.0,42.0,45.0,0
660,9457,2010-05-08,40900233,Final,1610612762,1610612747,2009,1610612762,110.0,0.481,0.8390000000000001,0.455,23.0,42.0,1610612747,111.0,0.471,0.8420000000000001,0.4479999999999999,18.0,39.0,0,0,111.0,110.0,1,111.0,111.0,0.471,0.481,0.8420000000000001,0.8390000000000001,0.4479999999999999,0.8390000000000001,18.0,23.0,39.0,42.0,0
661,9463,2010-05-04,40900232,Final,1610612747,1610612762,2009,1610612747,111.0,0.506,0.75,0.235,26.0,58.0,1610612762,103.0,0.396,0.679,0.421,27.0,40.0,1,1,111.0,103.0,1,111.0,111.0,0.506,0.396,0.75,0.679,0.235,0.679,26.0,27.0,58.0,40.0,0
662,9467,2010-05-02,40900231,Final,1610612747,1610612762,2009,1610612747,104.0,0.532,0.741,0.1669999999999999,18.0,43.0,1610612762,99.0,0.447,0.857,0.278,24.0,38.0,1,1,104.0,99.0,1,104.0,104.0,0.532,0.447,0.741,0.857,0.1669999999999999,0.857,18.0,24.0,43.0,38.0,0
663,9470,2010-04-30,40900146,Final,1610612760,1610612747,2009,1610612760,94.0,0.365,0.871,0.263,21.0,42.0,1610612747,95.0,0.4679999999999999,0.643,0.5,23.0,43.0,0,0,95.0,94.0,1,95.0,95.0,0.4679999999999999,0.365,0.643,0.871,0.5,0.871,23.0,21.0,43.0,42.0,0
664,9479,2010-04-27,40900145,Final,1610612747,1610612760,2009,1610612747,111.0,0.5379999999999999,0.71,0.357,27.0,45.0,1610612760,87.0,0.369,0.75,0.35,18.0,42.0,1,1,111.0,87.0,1,111.0,111.0,0.5379999999999999,0.369,0.71,0.75,0.357,0.75,27.0,18.0,45.0,42.0,0
